ZIP,Territory ID,Territory Name,Region ID,Region Name,E/W ID,E/W Name,County,City,State
65737,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,CHRISTIAN,REEDS SPRING,MO
65738,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,REPUBLIC,MO
65739,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,TANEY,RIDGEDALE,MO
65740,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,TANEY,ROCKAWAY BEACH,MO
65741,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,ROCKBRIDGE,MO
65742,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,CHRISTIAN,ROGERSVILLE,MO
65744,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,TANEY,RUETER,MO
65745,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MC DONALD,SELIGMAN,MO
65746,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,WEBSTER,SEYMOUR,MO
65747,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BARRY,SHELL KNOB,MO
65752,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LAWRENCE,SOUTH GREENFIELD,MO
65753,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,CHRISTIAN,SPARTA,MO
65754,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,CHRISTIAN,SPOKANE,MO
65755,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,DOUGLAS,SQUIRES,MO
65756,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LAWRENCE,STOTTS CITY,MO
65757,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,STRAFFORD,MO
65759,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,CHRISTIAN,TANEYVILLE,MO
65760,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,TECUMSEH,MO
65761,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,TANEY,THEODOSIA,MO
65762,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,THORNFIELD,MO
65764,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,DALLAS,TUNAS,MO
65765,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,TURNERS,MO
65766,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,UDALL,MO
65767,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,DALLAS,URBANA,MO
65768,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,DOUGLAS,VANZANT,MO
65769,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BARRY,VERONA,MO
65770,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,POLK,WALNUT GROVE,MO
65771,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,TANEY,WALNUT SHADE,MO
65772,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MC DONALD,WASHBURN,MO
65773,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,WASOLA,MO
65774,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,ST. CLAIR,WEAUBLEAU,MO
65775,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,HOWELL,WEST PLAINS,MO
65777,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,HOWELL,MOODY,MO
65778,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OREGON,MYRTLE,MO
65779,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,HICKORY,WHEATLAND,MO
65781,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,POLK,WILLARD,MO
65783,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,DALLAS,WINDYVILLE,MO
65784,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,ZANONI,MO
65785,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ST. CLAIR,STOCKTON,MO
65786,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,DALLAS,MACKS CREEK,MO
65787,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,CAMDEN,ROACH,MO
65788,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,HOWELL,PEACE VALLEY,MO
65789,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,HOWELL,POMONA,MO
65790,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OZARK,POTTERSVILLE,MO
65791,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,OREGON,THAYER,MO
65793,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,HOWELL,WILLOW SPRINGS,MO
65801,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65802,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65803,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65804,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65805,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65806,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65807,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65808,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65809,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65810,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65814,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65817,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,,,
65890,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65897,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65898,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
65899,1020207,"St. Louis, MO",10202,Great Plains,102,West Rare Region,GREENE,SPRINGFIELD,MO
66002,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,ATCHISON,KS
66006,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,BALDWIN CITY,KS
66007,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,BASEHOR,KS
66008,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,BENDENA,KS
66010,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LINN,BLUE MOUND,KS
66012,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,BONNER SPRINGS,KS
66013,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,BUCYRUS,KS
66014,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ANDERSON,CENTERVILLE,KS
66015,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ALLEN,COLONY,KS
66016,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ATCHISON,CUMMINGS,KS
66017,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,DENTON,KS
66018,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,DE SOTO,KS
66020,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,EASTON,KS
66021,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MIAMI,EDGERTON,KS
66023,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ATCHISON,EFFINGHAM,KS
66024,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,ELWOOD,KS
66025,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,EUDORA,KS
66026,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MIAMI,FONTANA,KS
66027,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,FORT LEAVENWORTH,KS
66030,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,GARDNER,KS
66031,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,NEW CENTURY,KS
66032,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ANDERSON,GARNETT,KS
66033,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LINN,GREELEY,KS
66035,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,HIGHLAND,KS
66036,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MIAMI,HILLSDALE,KS
66039,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ALLEN,KINCAID,KS
66040,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MIAMI,LA CYGNE,KS
66041,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,LANCASTER,KS
66042,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,LANE,KS
66043,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,LANSING,KS
66044,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,LAWRENCE,KS
66045,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,LAWRENCE,KS
66046,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,LAWRENCE,KS
66047,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,LAWRENCE,KS
66048,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,LEAVENWORTH,KS
66049,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,LAWRENCE,KS
66050,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,LECOMPTON,KS
66051,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OLATHE,KS
66052,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,LINWOOD,KS
66053,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MIAMI,LOUISBURG,KS
66054,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,MC LOUTH,KS
66056,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BOURBON,MOUND CITY,KS
66058,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,MUSCOTAH,KS
66060,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ATCHISON,NORTONVILLE,KS
66061,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OLATHE,KS
66062,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OLATHE,KS
66063,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OLATHE,KS
66064,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LINN,OSAWATOMIE,KS
66066,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,OSKALOOSA,KS
66067,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,OTTAWA,KS
66070,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,OZAWKIE,KS
66071,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MIAMI,PAOLA,KS
66072,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LINN,PARKER,KS
66073,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,PERRY,KS
66075,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LINN,PLEASANTON,KS
66076,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,POMONA,KS
66078,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,PRINCETON,KS
66079,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,RANTOUL,KS
66080,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,FRANKLIN,RICHMOND,KS
66083,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,SPRING HILL,KS
66085,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,STILWELL,KS
66086,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,TONGANOXIE,KS
66087,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,TROY,KS
66088,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ATCHISON,VALLEY FALLS,KS
66090,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,WATHENA,KS
66091,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ANDERSON,WELDA,KS
66092,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,WELLSVILLE,KS
66093,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,COFFEY,WESTPHALIA,KS
66094,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,WHITE CLOUD,KS
66095,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,WILLIAMSBURG,KS
66097,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,WINCHESTER,KS
66101,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66102,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66103,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66104,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66105,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66106,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,KANSAS CITY,KS
66109,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,LEAVENWORTH,KANSAS CITY,KS
66110,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,,,
66111,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66112,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66113,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,,,
66115,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66117,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66118,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66119,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66160,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,KANSAS CITY,KS
66201,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,MISSION,KS
66202,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,MISSION,KS
66203,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,SHAWNEE,KS
66204,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66205,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,MISSION,KS
66206,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LEAWOOD,KS
66207,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66208,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,PRAIRIE VILLAGE,KS
66209,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LEAWOOD,KS
66210,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66211,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LEAWOOD,KS
66212,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66213,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66214,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66215,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66216,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WYANDOTTE,SHAWNEE,KS
66217,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,SHAWNEE,KS
66218,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,SHAWNEE,KS
66219,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66220,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66221,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66222,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,,,
66223,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66224,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66225,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66226,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,SHAWNEE,KS
66227,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66250,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66251,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66276,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66282,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66283,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,OVERLAND PARK,KS
66285,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,LENEXA,KS
66286,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JOHNSON,SHAWNEE,KS
66401,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,GEARY,ALMA,KS
66402,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,AUBURN,KS
66403,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,AXTELL,KS
66404,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,BAILEYVILLE,KS
66406,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,BEATTIE,KS
66407,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,BELVUE,KS
66408,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,BERN,KS
66409,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DOUGLAS,BERRYTON,KS
66411,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,BLUE RAPIDS,KS
66412,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,BREMEN,KS
66413,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,BURLINGAME,KS
66414,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,CARBONDALE,KS
66415,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,CENTRALIA,KS
66416,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,CIRCLEVILLE,KS
66417,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,CORNING,KS
66418,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,DELIA,KS
66419,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,DENISON,KS
66420,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,DOVER,KS
66422,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,POTTAWATOMIE,EMMETT,KS
66423,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,ESKRIDGE,KS
66424,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ATCHISON,EVEREST,KS
66425,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,FAIRVIEW,KS
66426,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,POTTAWATOMIE COUNTY,,
66427,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,FRANKFORT,KS
66428,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,GOFF,KS
66429,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,GRANTVILLE,KS
66431,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,HARVEYVILLE,KS
66432,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,HAVENSVILLE,KS
66434,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,HIAWATHA,KS
66436,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,HOLTON,KS
66438,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,HOME,KS
66439,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,ATCHISON,HORTON,KS
66440,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,HOYT,KS
66441,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,GEARY,JUNCTION CITY,KS
66442,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,GEARY,FORT RILEY,KS
66449,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,LEONARDVILLE,KS
66451,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,LYNDON,KS
66501,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,MC FARLAND,KS
66502,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,MANHATTAN,KS
66503,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,MANHATTAN,KS
66505,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,MANHATTAN,KS
66506,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,MANHATTAN,KS
66507,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,MAPLE HILL,KS
66508,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,MARYSVILLE,KS
66509,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,MAYETTA,KS
66510,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,MELVERN,KS
66512,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JEFFERSON,MERIDEN,KS
66514,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,GEARY,MILFORD,KS
66515,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,MORRILL,KS
66516,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,NETAWAKA,KS
66517,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,OGDEN,KS
66518,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,OKETO,KS
66520,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,POTTAWATOMIE,OLSBURG,KS
66521,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,ONAGA,KS
66522,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,ONEIDA,KS
66523,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,OSAGE CITY,KS
66524,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,OVERBROOK,KS
66526,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,PAXICO,KS
66527,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,POWHATTAN,KS
66528,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,QUENEMO,KS
66531,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,RILEY,KS
66532,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,DONIPHAN,ROBINSON,KS
66533,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,ROSSVILLE,KS
66534,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,SABETHA,KS
66535,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,POTTAWATOMIE,SAINT GEORGE,KS
66536,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,SAINT MARYS,KS
66537,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,SCRANTON,KS
66538,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,SENECA,KS
66539,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,SILVER LAKE,KS
66540,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,POTTAWATOMIE,SOLDIER,KS
66541,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,SUMMERFIELD,KS
66542,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,TECUMSEH,KS
66543,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,OSAGE,VASSAR,KS
66544,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,NEMAHA,VERMILLION,KS
66546,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,WAKARUSA,KS
66547,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,WABAUNSEE,WAMEGO,KS
66548,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,WATERVILLE,KS
66549,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,MARSHALL,WESTMORELAND,KS
66550,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,BROWN,WETMORE,KS
66552,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,JACKSON,WHITING,KS
66554,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,RILEY,RANDOLPH,KS
66601,1020203,"Kansas City, KS",10202,Great Plains,102,West Rare Region,SHAWNEE,TOPEKA,KS
