GROUPING,CODE,NDC11,MOLECULE,SOURCE_COMPILE,SOURCE_DM,SOURCE_UCB,SOURCE_KOMODO,
IST,,24689010401,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,13811067750,LEFLUNOMIDE,,,,1,
IST,,43547027511,DONEPEZIL,,,,1,
IST,,55154788300,DONEPEZIL,,,,1,
IST,,60505013301,CYCLOSPORINE,,,,1,
IST,,60751050201,EXELON,,,,1,
IST,,50090254100,MYCOPHENOLATE MOFETIL,,,,1,
IST,,55361247000,CYCLOSPORINE,,,,1,
IST,,69238124809,DONEPEZIL,,,,1,
IST,,65862074590,GALANTAMINE,,,,1,
IST,,61919075090,DONEPEZIL,,,,1,
IST,,54436001203,METHOTREXATE,,,,1,
IST,,65302050103,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,71093012705,DONEPEZIL,,,,1,
IST,,64239040410,DONEPEZIL,,,,1,
IST,,65841074901,DONEPEZIL,,,,1,
IST,,62980050501,DONEPEZIL,,,,1,
IST,,69844003702,DONEPEZIL,,,,1,
IST,,469520111,TACROLIMUS,,,,1,
IST,,517113305,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,65862065105,RIVASTIGMINE,,,,1,
IST,,65302050105,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,17088008201,CYCLOSPORINE,,,,1,
IST,,64579016901,PROGRAF,,,,1,
IST,,4192201,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,12280036790,ARICEPT,,,,1,
IST,,65862032530,DONEPEZIL,,,,1,
IST,,31722073890,DONEPEZIL,,,,1,
IST,,42291075301,TACROLIMUS,,,,1,
IST,,29300024913,DONEPEZIL,,,,1,
IST,,615652539,GALANTAMINE,,,,1,
IST,,55111035230,RIVASTIGMINE,,,,1,
IST,,59746026708,MYCOPHENOLATE MOFETIL,,,,1,
IST,,51991089730,RIVASTIGMINE,,,,1,
IST,,615138039,EXELON,,,,1,
IST,,13668010205,DONEPEZIL,,,,1,
IST,,51129445902,LEFLUNOMIDE,,,,1,
IST,,70518306800,MYCOPHENOLATE MOFETIL,,,,1,
IST,,70518324000,LEFLUNOMIDE,,,,1,
IST,,179165272,CYCLOPHOSPHAMIDE,,,,1,
IST,,179166971,CELLCEPT,,,,1,
IST,,70710119807,RIVASTIGMINE,,,,1,
IST,,209775020,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,62980050402,DONEPEZIL,,,,1,
IST,,58198435101,CYCLOSPORINE,,,,1,
IST,,82160012402,TACROLIMUS,,,,1,
IST,,31722073831,DONEPEZIL,,,,1,
IST,,33342008915,RIVASTIGMINE,,,,1,
IST,,33342009115,RIVASTIGMINE,,,,1,
IST,,59137053500,METHOTREXATE,,,,1,
IST,,74372201,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,29300024801,DONEPEZIL,,,,1,
IST,,16714011602,RIVASTIGMINE,,,,1,
IST,,67877049538,AZATHIOPRINE,,,,1,
IST,,55154492100,AZATHIOPRINE,,,,1,
IST,,46708006330,RIVASTIGMINE,,,,1,
IST,,12806025905,CELLCEPT,,,,1,
IST,,46708029590,DONEPEZIL,,,,1,
IST,,66647606525,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,51079047103,GALANTAMINE,,,,1,
IST,,247222260,METHOTREXATE,,,,1,
IST,,33342003012,DONEPEZIL,,,,1,
IST,,55111040805,GALANTAMINE,,,,1,
IST,,12838520202,TACROLIMUS,,,,1,
IST,,615136939,EXELON,,,,1,
IST,,51129432701,LEFLUNOMIDE,,,,1,
IST,,62332009391,DONEPEZIL,,,,1,
IST,,72241001410,RIVASTIGMINE,,,,1,
IST,,16714032103,LEFLUNOMIDE,,,,1,
IST,,641607710,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,71093012805,DONEPEZIL,,,,1,
IST,,65841075030,DONEPEZIL,,,,1,
IST,,31722073730,DONEPEZIL,,,,1,
IST,,59137054000,METHOTREXATE,,,,1,
IST,,62756014561,RIVASTIGMINE,,,,1,
IST,,187301030,MESTINON,,,,1,
IST,,16714011601,RIVASTIGMINE,,,,1,
IST,,55154966100,EXELON,,,,1,
IST,,55111035205,RIVASTIGMINE,,,,1,
IST,,55154634900,CYCLOSPORINE,,,,1,
IST,,71872714301,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,17088001801,EXELON,,,,1,
IST,,70518022300,METHOTREXATE,,,,1,
IST,,42023029804,CELLCEPT,,,,1,
IST,,49856035401,CYCLOSPORINE,,,,1,
IST,,686271103,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,51079013830,DONEPEZIL,,,,1,
IST,,65862045819,GALANTAMINE,,,,1,
IST,,71205094855,DONEPEZIL,,,,1,
IST,,70518259300,TACROLIMUS,,,,1,
IST,,33342002912,DONEPEZIL,,,,1,
IST,,615652531,GALANTAMINE,,,,1,
IST,,16714011502,RIVASTIGMINE,,,,1,
IST,,68001037024,CYCLOPHOSPHAMIDE,,,,1,
IST,,46708006360,RIVASTIGMINE,,,,1,
IST,,12838060701,PROGRAF,,,,1,
IST,,49999093790,CELLCEPT,,,,1,
IST,,12578049010,GALANTAMINE,,,,1,
IST,,65862074630,GALANTAMINE,,,,1,
IST,,68788733103,TACROLIMUS,,,,1,
IST,,51129461201,GALANTAMINE,,,,1,
IST,,17088001901,EXELON,,,,1,
IST,,71093012706,DONEPEZIL,,,,1,
IST,,71610003394,MYCOPHENOLATE MOFETIL,,,,1,
IST,,31722073790,DONEPEZIL,,,,1,
IST,,31722073801,DONEPEZIL,,,,1,
IST,,71205094830,DONEPEZIL,,,,1,
IST,,71205094860,DONEPEZIL,,,,1,
IST,,54868531005,AZATHIOPRINE,,,,1,
IST,,64158092043,CELLCEPT,,,,1,
IST,,247181960,ARICEPT,,,,1,
IST,,71335087601,DONEPEZIL,,,,1,
IST,,55111035201,RIVASTIGMINE,,,,1,
IST,,46708006391,RIVASTIGMINE,,,,1,
IST,,46708006610,RIVASTIGMINE,,,,1,
IST,,12228029290,ARICEPT,,,,1,
IST,,51991079406,RIVASTIGMINE,,,,1,
IST,,641614110,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,69238124703,DONEPEZIL,,,,1,
IST,,65862074505,GALANTAMINE,,,,1,
IST,,63629880702,RIVASTIGMINE,,,,1,
IST,,68382034777,DONEPEZIL,,,,1,
IST,,68382034606,DONEPEZIL,,,,1,
IST,,58198972502,CYCLOSPORINE,,,,1,
IST,,65841074910,DONEPEZIL,,,,1,
IST,,62856024567,ARICEPT,,,,1,
IST,,35573044730,LEFLUNOMIDE,,,,1,
IST,,71839010501,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,33342008909,RIVASTIGMINE,,,,1,
IST,,49848000590,ARICEPT,,,,1,
IST,,11845110401,METHOTREXATE,,,,1,
IST,,54868479300,CYCLOSPORINE,,,,1,
IST,,55111035330,RIVASTIGMINE,,,,1,
IST,,10019099001,CYCLOPHOSPHAMIDE,,,,1,
IST,,69605082511,METHOTREXATE,,,,1,
IST,,50222021110,TACROLIMUS,,,,1,
IST,,62756019418,DONEPEZIL,,,,1,
IST,,555036660,METHOTREXATE,,,,1,
IST,,555036801,METHOTREXATE,,,,1,
IST,,71335202203,DONEPEZIL,,,,1,
IST,,63629206602,RIVASTIGMINE,,,,1,
IST,,66267074060,METHOTREXATE,,,,1,
IST,,69238124803,DONEPEZIL,,,,1,
IST,,66394017505,MYCOPHENOLATE MOFETIL,,,,1,
IST,,65841060201,AZATHIOPRINE,,,,1,
IST,,17088010501,EXELON,,,,1,
IST,,70710119801,RIVASTIGMINE,,,,1,
IST,,68621000101,CYCLOSPORINE,,,,1,
IST,,62856024507,ARICEPT,,,,1,
IST,,49856250303,LEFLUNOMIDE,,,,1,
IST,,31722073705,DONEPEZIL,,,,1,
IST,,64158011246,MESTINON,,,,1,
IST,,62756014586,RIVASTIGMINE,,,,1,
IST,,47848031146,CYCLOSPORINE,,,,1,
IST,,69605081211,METHOTREXATE,,,,1,
IST,,16364009416,MYCOPHENOLATE MOFETIL,,,,1,
IST,,72572046101,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,555092702,METHOTREXATE,,,,1,
IST,,50090224600,MYCOPHENOLATE MOFETIL,,,,1,
IST,,69189038501,MYFORTIC,,,,1,
IST,,68788733109,TACROLIMUS,,,,1,
IST,,68382034601,DONEPEZIL,,,,1,
IST,,42582031218,DONEPEZIL,,,,1,
IST,,68382034701,DONEPEZIL,,,,1,
IST,,65841068010,MYCOPHENOLATE MOFETIL,,,,1,
IST,,781304072,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,63323041310,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,65862032601,DONEPEZIL,,,,1,
IST,,33342002815,DONEPEZIL,,,,1,
IST,,33342002907,DONEPEZIL,,,,1,
IST,,67877049201,AZATHIOPRINE,,,,1,
IST,,68084049411,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,27280001541,AZASAN,,,,1,
IST,,46708006630,RIVASTIGMINE,,,,1,
IST,,59604089303,GALANTAMINE,,,,1,
IST,,13668010371,DONEPEZIL,,,,1,
IST,,641614010,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,12806029809,CELLCEPT,,,,1,
IST,,67253058048,METHOTREXATE,,,,1,
IST,,50090224500,TACROLIMUS,,,,1,
IST,,60935092001,CYCLOSPORINE,,,,1,
IST,,17101050401,CYCLOPHOSPHAMIDE,,,,1,
IST,,47335083583,GALANTAMINE,,,,1,
IST,,65862032614,DONEPEZIL,,,,1,
IST,,64158092051,CELLCEPT,,,,1,
IST,,29300025111,DONEPEZIL,,,,1,
IST,,62756014661,RIVASTIGMINE,,,,1,
IST,,13668010271,DONEPEZIL,,,,1,
IST,,46708029530,DONEPEZIL,,,,1,
IST,,69844003801,DONEPEZIL,,,,1,
IST,,52549527604,MALATHION,,,,1,
IST,,65038005503,DONEPEZIL,,,,1,
IST,,16714038404,DONEPEZIL,,,,1,
IST,,64896112100,GALANTAMINE,,,,1,
IST,,3291310,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,781304095,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,4192206,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,63323041510,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,51079013956,DONEPEZIL,,,,1,
IST,,76014000210,BLOXIVERZ,,,,1,
IST,,66758004007,METHOTREXATE,,,,1,
IST,,49999075330,ARICEPT,,,,1,
IST,,51079047003,GALANTAMINE,,,,1,
IST,,179165270,CYCLOPHOSPHAMIDE,,,,1,
IST,,65862064960,RIVASTIGMINE,,,,1,
IST,,68382017830,GALANTAMINE,,,,1,
IST,,68382017877,GALANTAMINE,,,,1,
IST,,68382034716,DONEPEZIL,,,,1,
IST,,42658012051,DONEPEZIL,,,,1,
IST,,703271403,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,50268047711,LEFLUNOMIDE,,,,1,
IST,,55154341900,CYCLOSPORINE,,,,1,
IST,,12280036715,ARICEPT,,,,1,
IST,,43598052936,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,187301330,MESTINON,,,,1,
IST,,68071152303,DONEPEZIL,,,,1,
IST,,10019027110,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,50228014030,DONEPEZIL,,,,1,
IST,,51754122001,BLOXIVERZ,,,,1,
IST,,62332006371,RIVASTIGMINE,,,,1,
IST,,47335083588,GALANTAMINE,,,,1,
IST,,781507510,AZATHIOPRINE,,,,1,
IST,,17856032402,EXELON,,,,1,
IST,,66220082211,METHOTREXATE,,,,1,
IST,,16714011701,RIVASTIGMINE,,,,1,
IST,,55154495308,AZATHIOPRINE,,,,1,
IST,,10019098801,CYCLOPHOSPHAMIDE,,,,1,
IST,,59604039660,GALANTAMINE,,,,1,
IST,,641614901,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,469068711,TACROLIMUS,,,,1,
IST,,555057248,METHOTREXATE,,,,1,
IST,,50458039060,GALANTAMINE,,,,1,
IST,,51129412601,ARICEPT,,,,1,
IST,,55361299001,CYCLOSPORINE,,,,1,
IST,,65862074601,GALANTAMINE,,,,1,
IST,,18393025943,CELLCEPT,,,,1,
IST,,65162082634,RIVASTIGMINE,,,,1,
IST,,69189016403,MYCOPHENOLATE MOFETIL,,,,1,
IST,,17088247000,CYCLOSPORINE,,,,1,
IST,,64896112103,GALANTAMINE,,,,1,
IST,,65841075514,GALANTAMINE,,,,1,
IST,,62980050503,DONEPEZIL,,,,1,
IST,,12280013930,AZATHIOPRINE,,,,1,
IST,,64380090705,DONEPEZIL,,,,1,
IST,,64380090805,DONEPEZIL,,,,1,
IST,,247234560,AZATHIOPRINE,,,,1,
IST,,42254030530,DONEPEZIL,,,,1,
IST,,65862074699,GALANTAMINE,,,,1,
IST,,70518324001,LEFLUNOMIDE,,,,1,
IST,,61553032670,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,615756839,AZATHIOPRINE,,,,1,
IST,,50111090943,CYCLOSPORINE,,,,1,
IST,,67877049333,AZATHIOPRINE,,,,1,
IST,,67877049433,AZATHIOPRINE,,,,1,
IST,,70436000406,GALANTAMINE,,,,1,
IST,,51129336101,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,68788733101,TACROLIMUS,,,,1,
IST,,59762025201,DONEPEZIL,,,,1,
IST,,63629884601,RIVASTIGMINE,,,,1,
IST,,10147089103,GALANTAMINE,,,,1,
IST,,66220081011,METHOTREXATE,,,,1,
IST,,66220081511,METHOTREXATE,,,,1,
IST,,54038213,CYCLOPHOSPHAMIDE,,,,1,
IST,,66591024141,AZASAN,,,,1,
IST,,60687042701,MYCOPHENOLATE MOFETIL,,,,1,
IST,,55154239500,CYCLOSPORINE,,,,1,
IST,,64896112200,GALANTAMINE,,,,1,
IST,,4003301,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,65841075006,DONEPEZIL,,,,1,
IST,,23916312,CYCLOSPORINE,,,,1,
IST,,46708006371,RIVASTIGMINE,,,,1,
IST,,49396032104,MALATHION,,,,1,
IST,,16571077809,DONEPEZIL,,,,1,
IST,,33342002715,DONEPEZIL,,,,1,
IST,,62135090060,RIVASTIGMINE,,,,1,
IST,,55111035501,RIVASTIGMINE,,,,1,
IST,,55111040905,GALANTAMINE,,,,1,
IST,,55111040930,GALANTAMINE,,,,1,
IST,,55111040705,GALANTAMINE,,,,1,
IST,,70518166600,DONEPEZIL,,,,1,
IST,,68382034630,DONEPEZIL,,,,1,
IST,,64896112208,GALANTAMINE,,,,1,
IST,,66105056503,ARAVA,,,,1,
IST,,66105073706,ARICEPT,,,,1,
IST,,31722073701,DONEPEZIL,,,,1,
IST,,71209002011,DONEPEZIL,,,,1,
IST,,781501501,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,66220082022,METHOTREXATE,,,,1,
IST,,33261075875,AZATHIOPRINE,,,,1,
IST,,33261080730,DONEPEZIL,,,,1,
IST,,71872701601,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,469520260,TACROLIMUS,,,,1,
IST,,555102004,GALANTAMINE,,,,1,
IST,,43547038203,DONEPEZIL,,,,1,
IST,,54855005,METHOTREXATE,,,,1,
IST,,68001037133,CYCLOPHOSPHAMIDE,,,,1,
IST,,67877049301,AZATHIOPRINE,,,,1,
IST,,67877049510,AZATHIOPRINE,,,,1,
IST,,69605080722,METHOTREXATE,,,,1,
IST,,69605081011,METHOTREXATE,,,,1,
IST,,69374093203,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,17088008901,MYFORTIC,,,,1,
IST,,71093012803,DONEPEZIL,,,,1,
IST,,63629884602,RIVASTIGMINE,,,,1,
IST,,68382017910,GALANTAMINE,,,,1,
IST,,33342009015,RIVASTIGMINE,,,,1,
IST,,364236854,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,43063043930,METHOTREXATE,,,,1,
IST,,68788773206,DONEPEZIL,,,,1,
IST,,51311099450,CYCLOSPORINE,,,,1,
IST,,517003410,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,70518022302,METHOTREXATE,,,,1,
IST,,65841072106,DONEPEZIL,,,,1,
IST,,71335078206,METHOTREXATE,,,,1,
IST,,65841075677,GALANTAMINE,,,,1,
IST,,23916308,CYCLOSPORINE,,,,1,
IST,,46708029591,DONEPEZIL,,,,1,
IST,,16571077910,DONEPEZIL,,,,1,
IST,,13668010326,DONEPEZIL,,,,1,
IST,,60432014550,CYCLOSPORINE,,,,1,
IST,,75834013305,RIVASTIGMINE,,,,1,
IST,,68382034677,DONEPEZIL,,,,1,
IST,,54868393600,MESTINON,,,,1,
IST,,71335090003,DONEPEZIL,,,,1,
IST,,70771132009,DONEPEZIL,,,,1,
IST,,66394017510,MYCOPHENOLATE MOFETIL,,,,1,
IST,,4192106,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,65841075005,DONEPEZIL,,,,1,
IST,,71335078205,METHOTREXATE,,,,1,
IST,,26053030001,EXELON,,,,1,
IST,,46708006491,RIVASTIGMINE,,,,1,
IST,,33342002810,DONEPEZIL,,,,1,
IST,,33342002812,DONEPEZIL,,,,1,
IST,,55111040701,GALANTAMINE,,,,1,
IST,,70771132004,DONEPEZIL,,,,1,
IST,,781505601,LEFLUNOMIDE,,,,1,
IST,,69238155309,DONEPEZIL,,,,1,
IST,,55154870502,PROGRAF,,,,1,
IST,,47848031046,CYCLOSPORINE,,,,1,
IST,,43547027509,DONEPEZIL,,,,1,
IST,,49999075430,ARICEPT,,,,1,
IST,,16571077803,DONEPEZIL,,,,1,
IST,,555057247,METHOTREXATE,,,,1,
IST,,68071048390,AZATHIOPRINE,,,,1,
IST,,68788820809,DONEPEZIL,,,,1,
IST,,54436002003,METHOTREXATE,,,,1,
IST,,10797003403,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,75834013505,RIVASTIGMINE,,,,1,
IST,,686271403,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,76045038313,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,33261080760,DONEPEZIL,,,,1,
IST,,62756014613,RIVASTIGMINE,,,,1,
IST,,12838061701,PROGRAF,,,,1,
IST,,50222020330,TACROLIMUS,,,,1,
IST,,50222020360,TACROLIMUS,,,,1,
IST,,66336054828,RIVASTIGMINE,,,,1,
IST,,62332006691,RIVASTIGMINE,,,,1,
IST,,66394006701,MYCOPHENOLATE MOFETIL,,,,1,
IST,,72189003160,DONEPEZIL,,,,1,
IST,,58198972701,CYCLOSPORINE,,,,1,
IST,,55154312204,CELLCEPT,,,,1,
IST,,81059755,AZATHIOPRINE,,,,1,
IST,,62579039160,GALANTAMINE,,,,1,
IST,,66105073715,ARICEPT,,,,1,
IST,,69238155209,DONEPEZIL,,,,1,
IST,,29300024901,DONEPEZIL,,,,1,
IST,,29300024919,DONEPEZIL,,,,1,
IST,,62756014513,RIVASTIGMINE,,,,1,
IST,,33342002831,DONEPEZIL,,,,1,
IST,,55111035305,RIVASTIGMINE,,,,1,
IST,,615136539,EXELON,,,,1,
IST,,60429031930,LEFLUNOMIDE,,,,1,
IST,,555035201,LEFLUNOMIDE,,,,1,
IST,,71335206503,DONEPEZIL,,,,1,
IST,,51285036960,METHOTREXATE,,,,1,
IST,,54436002001,METHOTREXATE,,,,1,
IST,,17088010401,EXELON,,,,1,
IST,,17088011000,CYCLOSPORINE,,,,1,
IST,,71335078201,METHOTREXATE,,,,1,
IST,,42023029801,CELLCEPT,,,,1,
IST,,43353031770,TACROLIMUS,,,,1,
IST,,51407075010,CYCLOPHOSPHAMIDE,,,,1,
IST,,35573044830,LEFLUNOMIDE,,,,1,
IST,,66105073709,ARICEPT,,,,1,
IST,,71209001310,RIVASTIGMINE,,,,1,
IST,,5450705,METHOTREXATE,,,,1,
IST,,62756014813,RIVASTIGMINE,,,,1,
IST,,187310060,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,55111040801,GALANTAMINE,,,,1,
IST,,55111035560,RIVASTIGMINE,,,,1,
IST,,59604088106,GALANTAMINE,,,,1,
IST,,49999075490,ARICEPT,,,,1,
IST,,13668010330,DONEPEZIL,,,,1,
IST,,50458039260,GALANTAMINE,,,,1,
IST,,42291006301,AZATHIOPRINE,,,,1,
IST,,62318013400,CYCLOSPORINE,,,,1,
IST,,517113301,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,18393026043,CELLCEPT,,,,1,
IST,,72855010002,RIVASTIGMINE,,,,1,
IST,,62856083230,ARICEPT,,,,1,
IST,,61703013929,METHOTREXATE,,,,1,
IST,,70710119607,RIVASTIGMINE,,,,1,
IST,,55154312205,CELLCEPT,,,,1,
IST,,65162082534,RIVASTIGMINE,,,,1,
IST,,43063065990,DONEPEZIL,,,,1,
IST,,66105073906,ARICEPT,,,,1,
IST,,65862032690,DONEPEZIL,,,,1,
IST,,54868479301,CYCLOSPORINE,,,,1,
IST,,33342002712,DONEPEZIL,,,,1,
IST,,51129344902,CYCLOSPORINE,,,,1,
IST,,63323038210,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,16571077850,DONEPEZIL,,,,1,
IST,,51129412602,ARICEPT,,,,1,
IST,,66394000801,TACROLIMUS,,,,1,
IST,,555102204,GALANTAMINE,,,,1,
IST,,69189046501,AZATHIOPRINE,,,,1,
IST,,71335041603,DONEPEZIL,,,,1,
IST,,72241001203,RIVASTIGMINE,,,,1,
IST,,59762025001,DONEPEZIL,,,,1,
IST,,68382017814,GALANTAMINE,,,,1,
IST,,12280029115,GALANTAMINE,,,,1,
IST,,65841072101,DONEPEZIL,,,,1,
IST,,54855010,METHOTREXATE,,,,1,
IST,,54643058200,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,67877049214,AZATHIOPRINE,,,,1,
IST,,50090341809,METHOTREXATE,,,,1,
IST,,46708009330,DONEPEZIL,,,,1,
IST,,58879013504,OVIDE,,,,1,
IST,,35356023500,TACROLIMUS,,,,1,
IST,,43547027603,DONEPEZIL,,,,1,
IST,,69605080711,METHOTREXATE,,,,1,
IST,,13668010310,DONEPEZIL,,,,1,
IST,,49999075330,ARICEPT,,,,1,
IST,,50090632900,DONEPEZIL,,,,1,
IST,,50222020310,TACROLIMUS,,,,1,
IST,,469520202,TACROLIMUS,,,,1,
IST,,65862074405,GALANTAMINE,,,,1,
IST,,54436001703,METHOTREXATE,,,,1,
IST,,68382052106,DONEPEZIL,,,,1,
IST,,72196606501,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,62584017750,ARICEPT,,,,1,
IST,,69452010819,DONEPEZIL,,,,1,
IST,,64158092301,CELLCEPT,,,,1,
IST,,68001037233,CYCLOPHOSPHAMIDE,,,,1,
IST,,182153995,METHOTREXATE,,,,1,
IST,,27280000901,AZATHIOPRINE,,,,1,
IST,,69605081711,METHOTREXATE,,,,1,
IST,,555092801,METHOTREXATE,,,,1,
IST,,115351101,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,62332006571,RIVASTIGMINE,,,,1,
IST,,65862064905,RIVASTIGMINE,,,,1,
IST,,65038005607,DONEPEZIL,,,,1,
IST,,68382034605,DONEPEZIL,,,,1,
IST,,42658011901,DONEPEZIL,,,,1,
IST,,61786041703,METHOTREXATE,,,,1,
IST,,57835091332,CYCLOSPORINE,,,,1,
IST,,57237005060,GALANTAMINE,,,,1,
IST,,33342009006,RIVASTIGMINE,,,,1,
IST,,11071083101,DONEPEZIL,,,,1,
IST,,50222021130,TACROLIMUS,,,,1,
IST,,50228014010,DONEPEZIL,,,,1,
IST,,469133050,PROGRAF,,,,1,
IST,,51311099415,CYCLOSPORINE,,,,1,
IST,,58406067105,METHOTREXATE,,,,1,
IST,,555092860,METHOTREXATE,,,,1,
IST,,24979000407,DONEPEZIL,,,,1,
IST,,591335930,TACROLIMUS,,,,1,
IST,,57835091308,CYCLOSPORINE,,,,1,
IST,,68083038410,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,50090447600,CYCLOSPORINE,,,,1,
IST,,4193606,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,67685319101,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,69452010919,DONEPEZIL,,,,1,
IST,,615552931,ARICEPT,,,,1,
IST,,185093387,CYCLOSPORINE,,,,1,
IST,,54808925,CYCLOPHOSPHAMIDE,,,,1,
IST,,33342002807,DONEPEZIL,,,,1,
IST,,55111035679,DONEPEZIL,,,,1,
IST,,67877049505,AZATHIOPRINE,,,,1,
IST,,68950003101,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,59604039060,GALANTAMINE,,,,1,
IST,,555092809,METHOTREXATE,,,,1,
IST,,62332006310,RIVASTIGMINE,,,,1,
IST,,69189016401,MYCOPHENOLATE MOFETIL,,,,1,
IST,,17088002101,EXELON,,,,1,
IST,,16714038505,DONEPEZIL,,,,1,
IST,,68382017801,GALANTAMINE,,,,1,
IST,,33342008912,RIVASTIGMINE,,,,1,
IST,,781505701,LEFLUNOMIDE,,,,1,
IST,,185093287,CYCLOSPORINE,,,,1,
IST,,62756014613,RIVASTIGMINE,,,,1,
IST,,33342002906,DONEPEZIL,,,,1,
IST,,179007970,TACROLIMUS,,,,1,
IST,,71335079203,DONEPEZIL,,,,1,
IST,,13811071616,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,60432014508,OVIDE,,,,1,
IST,,51129332902,GALANTAMINE,,,,1,
IST,,23916312,CYCLOSPORINE,,,,1,
IST,,13668010210,DONEPEZIL,,,,1,
IST,,60429032130,DONEPEZIL,,,,1,
IST,,16364009429,MYCOPHENOLATE MOFETIL,,,,1,
IST,,641614101,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,62756019483,DONEPEZIL,,,,1,
IST,,72572046210,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,60219107601,AZATHIOPRINE,,,,1,
IST,,66544000201,EXELON,,,,1,
IST,,54436002203,METHOTREXATE,,,,1,
IST,,60505296703,MYCOPHENOLATE MOFETIL,,,,1,
IST,,72241001310,RIVASTIGMINE,,,,1,
IST,,27444296803,MYCOPHENOLATE MOFETIL,,,,1,
IST,,65841074930,DONEPEZIL,,,,1,
IST,,24200077051,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,59911587401,METHOTREXATE,,,,1,
IST,,58198435301,CYCLOSPORINE,,,,1,
IST,,66105054910,PROGRAF,,,,1,
IST,,59137050500,METHOTREXATE,,,,1,
IST,,63629236401,GALANTAMINE,,,,1,
IST,,66220081222,METHOTREXATE,,,,1,
IST,,49848000690,ARICEPT,,,,1,
IST,,62135090160,RIVASTIGMINE,,,,1,
IST,,55111035630,DONEPEZIL,,,,1,
IST,,23916330,CYCLOSPORINE,,,,1,
IST,,59604038804,GALANTAMINE,,,,1,
IST,,13668010230,DONEPEZIL,,,,1,
IST,,51079047101,GALANTAMINE,,,,1,
IST,,65862074690,GALANTAMINE,,,,1,
IST,,60429001101,PYRIDOSTIGMINE BROMIDE,,,,1,
IST,,16714032102,LEFLUNOMIDE,,,,1,
IST,,63629932501,TACROLIMUS,,,,1,
IST,,53002048720,METHOTREXATE,,,,1,
IST,,42023018901,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,24200077049,NEOSTIGMINE METHYLSULFATE,,,,1,
IST,,65841074906,DONEPEZIL,,,,1,
IST,,62856024547,ARICEPT,,,,1,
IST,,61703035207,METHOTREXATE,,,,1,
IST,,51079013956,DONEPEZIL,,,,1,
IST,,66220082511,METHOTREXATE,,,,1,
IST,,63629111801,DONEPEZIL,,,,1,
IST,,12634078571,METHOTREXATE,,,,1,
IST,,67253058047,METHOTREXATE,,,,1,
IST,,50458039910,GALANTAMINE,,,,1,
IST,,62332006510,RIVASTIGMINE,,,,1,
IST,,54436001202,METHOTREXATE,,,,1,
